Date & Time,Flow (cfs),Location,Year,,,
4/12/1998,1190,"Rio Grande at San Felipe, NM",1998,,,
4/13/1998,1170,"Rio Grande at San Felipe, NM",1998,,,
4/14/1998,1150,"Rio Grande at San Felipe, NM",1998,,,
4/15/1998,1150,"Rio Grande at San Felipe, NM",1998,,,
4/16/1998,1200,"Rio Grande at San Felipe, NM",1998,,,
4/17/1998,1410,"Rio Grande at San Felipe, NM",1998,,,
4/18/1998,1330,"Rio Grande at San Felipe, NM",1998,,,
4/19/1998,1320,"Rio Grande at San Felipe, NM",1998,,,
4/20/1998,1280,"Rio Grande at San Felipe, NM",1998,,,
4/21/1998,1080,"Rio Grande at San Felipe, NM",1998,,,
4/22/1998,1080,"Rio Grande at San Felipe, NM",1998,,,
4/23/1998,1170,"Rio Grande at San Felipe, NM",1998,,,
4/24/1998,1250,"Rio Grande at San Felipe, NM",1998,,,
4/25/1998,1600,"Rio Grande at San Felipe, NM",1998,,,
4/26/1998,1660,"Rio Grande at San Felipe, NM",1998,,,
4/27/1998,2000,"Rio Grande at San Felipe, NM",1998,,,
4/28/1998,2480,"Rio Grande at San Felipe, NM",1998,,,
4/29/1998,2500,"Rio Grande at San Felipe, NM",1998,,,
4/30/1998,2330,"Rio Grande at San Felipe, NM",1998,,,
5/1/1998,2550,"Rio Grande at San Felipe, NM",1998,,,
5/2/1998,2720,"Rio Grande at San Felipe, NM",1998,,,
5/3/1998,2750,"Rio Grande at San Felipe, NM",1998,,,
5/4/1998,2810,"Rio Grande at San Felipe, NM",1998,,,
5/5/1998,3000,"Rio Grande at San Felipe, NM",1998,,,
5/6/1998,3160,"Rio Grande at San Felipe, NM",1998,,,
5/7/1998,3310,"Rio Grande at San Felipe, NM",1998,,,
5/8/1998,3650,"Rio Grande at San Felipe, NM",1998,,,
5/9/1998,4130,"Rio Grande at San Felipe, NM",1998,,,
5/10/1998,3630,"Rio Grande at San Felipe, NM",1998,,,
5/11/1998,3250,"Rio Grande at San Felipe, NM",1998,,,
5/12/1998,3530,"Rio Grande at San Felipe, NM",1998,,,
5/13/1998,3440,"Rio Grande at San Felipe, NM",1998,,,
5/14/1998,3310,"Rio Grande at San Felipe, NM",1998,,,
5/15/1998,3470,"Rio Grande at San Felipe, NM",1998,,,
5/16/1998,3640,"Rio Grande at San Felipe, NM",1998,,,
5/17/1998,3640,"Rio Grande at San Felipe, NM",1998,,,
5/18/1998,3310,"Rio Grande at San Felipe, NM",1998,,,
5/19/1998,2960,"Rio Grande at San Felipe, NM",1998,,,
5/20/1998,3090,"Rio Grande at San Felipe, NM",1998,,,
5/21/1998,3200,"Rio Grande at San Felipe, NM",1998,,,
5/22/1998,3530,"Rio Grande at San Felipe, NM",1998,,,
5/23/1998,3820,"Rio Grande at San Felipe, NM",1998,,,
5/24/1998,3840,"Rio Grande at San Felipe, NM",1998,,,
5/25/1998,3840,"Rio Grande at San Felipe, NM",1998,,,
5/26/1998,3960,"Rio Grande at San Felipe, NM",1998,,,
5/27/1998,4040,"Rio Grande at San Felipe, NM",1998,,,
5/28/1998,3670,"Rio Grande at San Felipe, NM",1998,,,
5/29/1998,3250,"Rio Grande at San Felipe, NM",1998,,,
5/30/1998,3130,"Rio Grande at San Felipe, NM",1998,,,
5/31/1998,3150,"Rio Grande at San Felipe, NM",1998,,,
6/1/1998,3410,"Rio Grande at San Felipe, NM",1998,,,
6/2/1998,3790,"Rio Grande at San Felipe, NM",1998,,,
6/3/1998,3790,"Rio Grande at San Felipe, NM",1998,,,
6/4/1998,3250,"Rio Grande at San Felipe, NM",1998,,,
6/5/1998,2540,"Rio Grande at San Felipe, NM",1998,,,
6/6/1998,2350,"Rio Grande at San Felipe, NM",1998,,,
6/7/1998,2260,"Rio Grande at San Felipe, NM",1998,,,
6/8/1998,2080,"Rio Grande at San Felipe, NM",1998,,,
6/9/1998,1760,"Rio Grande at San Felipe, NM",1998,,,
6/10/1998,1530,"Rio Grande at San Felipe, NM",1998,,,
6/11/1998,1450,"Rio Grande at San Felipe, NM",1998,,,
6/12/1998,1370,"Rio Grande at San Felipe, NM",1998,,,
6/13/1998,1310,"Rio Grande at San Felipe, NM",1998,,,
6/14/1998,1220,"Rio Grande at San Felipe, NM",1998,,,
6/15/1998,1210,"Rio Grande at San Felipe, NM",1998,,,
6/16/1998,1180,"Rio Grande at San Felipe, NM",1998,,,
6/17/1998,1180,"Rio Grande at San Felipe, NM",1998,,,
6/18/1998,1190,"Rio Grande at San Felipe, NM",1998,,,
6/19/1998,1210,"Rio Grande at San Felipe, NM",1998,,,
6/20/1998,1210,"Rio Grande at San Felipe, NM",1998,,,
6/21/1998,1250,"Rio Grande at San Felipe, NM",1998,,,
6/22/1998,1250,"Rio Grande at San Felipe, NM",1998,,,
6/23/1998,1230,"Rio Grande at San Felipe, NM",1998,,,
6/24/1998,1280,"Rio Grande at San Felipe, NM",1998,,,
6/25/1998,1330,"Rio Grande at San Felipe, NM",1998,,,
6/26/1998,1340,"Rio Grande at San Felipe, NM",1998,,,
6/27/1998,1420,"Rio Grande at San Felipe, NM",1998,,,
6/28/1998,1430,"Rio Grande at San Felipe, NM",1998,,,
6/29/1998,1420,"Rio Grande at San Felipe, NM",1998,,,
6/30/1998,1400,"Rio Grande at San Felipe, NM",1998,,,
7/1/1998,1400,"Rio Grande at San Felipe, NM",1998,,,
7/2/1998,1580,"Rio Grande at San Felipe, NM",1998,,,
7/3/1998,1340,"Rio Grande at San Felipe, NM",1998,,,
7/4/1998,1270,"Rio Grande at San Felipe, NM",1998,,,
7/5/1998,1000,"Rio Grande at San Felipe, NM",1998,,,
7/6/1998,879,"Rio Grande at San Felipe, NM",1998,,,
7/7/1998,1140,"Rio Grande at San Felipe, NM",1998,,,
7/8/1998,1280,"Rio Grande at San Felipe, NM",1998,,,
7/9/1998,1570,"Rio Grande at San Felipe, NM",1998,,,
7/10/1998,1570,"Rio Grande at San Felipe, NM",1998,,,
7/11/1998,1420,"Rio Grande at San Felipe, NM",1998,,,
7/12/1998,1340,"Rio Grande at San Felipe, NM",1998,,,
7/13/1998,1290,"Rio Grande at San Felipe, NM",1998,,,
7/14/1998,1230,"Rio Grande at San Felipe, NM",1998,,,
7/15/1998,1130,"Rio Grande at San Felipe, NM",1998,,,
7/16/1998,1140,"Rio Grande at San Felipe, NM",1998,,,
7/17/1998,1210,"Rio Grande at San Felipe, NM",1998,,,
7/18/1998,1170,"Rio Grande at San Felipe, NM",1998,,,
7/19/1998,1180,"Rio Grande at San Felipe, NM",1998,,,
7/20/1998,1180,"Rio Grande at San Felipe, NM",1998,,,
7/21/1998,1190,"Rio Grande at San Felipe, NM",1998,,,
7/22/1998,1180,"Rio Grande at San Felipe, NM",1998,,,
7/23/1998,1200,"Rio Grande at San Felipe, NM",1998,,,
7/24/1998,1140,"Rio Grande at San Felipe, NM",1998,,,
7/25/1998,1140,"Rio Grande at San Felipe, NM",1998,,,
7/26/1998,1100,"Rio Grande at San Felipe, NM",1998,,,
7/27/1998,1090,"Rio Grande at San Felipe, NM",1998,,,
7/28/1998,1110,"Rio Grande at San Felipe, NM",1998,,,
7/29/1998,1270,"Rio Grande at San Felipe, NM",1998,,,
7/30/1998,1230,"Rio Grande at San Felipe, NM",1998,,,
7/31/1998,918,"Rio Grande at San Felipe, NM",1998,,,
8/1/1998,870,"Rio Grande at San Felipe, NM",1998,,,
8/2/1998,731,"Rio Grande at San Felipe, NM",1998,,,
8/3/1998,780,"Rio Grande at San Felipe, NM",1998,,,
8/4/1998,715,"Rio Grande at San Felipe, NM",1998,,,
8/5/1998,753,"Rio Grande at San Felipe, NM",1998,,,
8/6/1998,784,"Rio Grande at San Felipe, NM",1998,,,
8/7/1998,745,"Rio Grande at San Felipe, NM",1998,,,
8/8/1998,798,"Rio Grande at San Felipe, NM",1998,,,
8/9/1998,844,"Rio Grande at San Felipe, NM",1998,,,
8/10/1998,939,"Rio Grande at San Felipe, NM",1998,,,
8/11/1998,1040,"Rio Grande at San Felipe, NM",1998,,,
8/12/1998,1100,"Rio Grande at San Felipe, NM",1998,,,
8/13/1998,1120,"Rio Grande at San Felipe, NM",1998,,,
8/14/1998,1110,"Rio Grande at San Felipe, NM",1998,,,
8/15/1998,1080,"Rio Grande at San Felipe, NM",1998,,,
8/16/1998,1100,"Rio Grande at San Felipe, NM",1998,,,
8/17/1998,1090,"Rio Grande at San Felipe, NM",1998,,,
8/18/1998,1070,"Rio Grande at San Felipe, NM",1998,,,
8/19/1998,1070,"Rio Grande at San Felipe, NM",1998,,,
8/20/1998,1100,"Rio Grande at San Felipe, NM",1998,,,
8/21/1998,1070,"Rio Grande at San Felipe, NM",1998,,,
8/22/1998,1050,"Rio Grande at San Felipe, NM",1998,,,
8/23/1998,1070,"Rio Grande at San Felipe, NM",1998,,,
8/24/1998,1050,"Rio Grande at San Felipe, NM",1998,,,
8/25/1998,1050,"Rio Grande at San Felipe, NM",1998,,,
8/26/1998,1120,"Rio Grande at San Felipe, NM",1998,,,
8/27/1998,1060,"Rio Grande at San Felipe, NM",1998,,,
8/28/1998,1050,"Rio Grande at San Felipe, NM",1998,,,
8/29/1998,1040,"Rio Grande at San Felipe, NM",1998,,,
8/30/1998,1020,"Rio Grande at San Felipe, NM",1998,,,
8/31/1998,1030,"Rio Grande at San Felipe, NM",1998,,,
9/1/1998,1030,"Rio Grande at San Felipe, NM",1998,,,
9/2/1998,1020,"Rio Grande at San Felipe, NM",1998,,,
9/3/1998,1060,"Rio Grande at San Felipe, NM",1998,,,
9/4/1998,1140,"Rio Grande at San Felipe, NM",1998,,,
9/5/1998,1120,"Rio Grande at San Felipe, NM",1998,,,
9/6/1998,1090,"Rio Grande at San Felipe, NM",1998,,,
9/7/1998,1090,"Rio Grande at San Felipe, NM",1998,,,
9/8/1998,1090,"Rio Grande at San Felipe, NM",1998,,,
9/9/1998,1100,"Rio Grande at San Felipe, NM",1998,,,
9/10/1998,1150,"Rio Grande at San Felipe, NM",1998,,,
9/11/1998,1200,"Rio Grande at San Felipe, NM",1998,,,
9/12/1998,1200,"Rio Grande at San Felipe, NM",1998,,,
9/13/1998,1210,"Rio Grande at San Felipe, NM",1998,,,
9/14/1998,1190,"Rio Grande at San Felipe, NM",1998,,,
9/15/1998,1130,"Rio Grande at San Felipe, NM",1998,,,
9/16/1998,1130,"Rio Grande at San Felipe, NM",1998,,,
9/17/1998,1150,"Rio Grande at San Felipe, NM",1998,,,
9/18/1998,1170,"Rio Grande at San Felipe, NM",1998,,,
9/19/1998,1130,"Rio Grande at San Felipe, NM",1998,,,
9/20/1998,1110,"Rio Grande at San Felipe, NM",1998,,,
9/21/1998,1110,"Rio Grande at San Felipe, NM",1998,,,
9/22/1998,1080,"Rio Grande at San Felipe, NM",1998,,,
9/23/1998,1020,"Rio Grande at San Felipe, NM",1998,,,
9/24/1998,1020,"Rio Grande at San Felipe, NM",1998,,,
9/25/1998,1030,"Rio Grande at San Felipe, NM",1998,,,
9/26/1998,1030,"Rio Grande at San Felipe, NM",1998,,,
9/27/1998,1030,"Rio Grande at San Felipe, NM",1998,,,
9/28/1998,1020,"Rio Grande at San Felipe, NM",1998,,,
9/29/1998,1020,"Rio Grande at San Felipe, NM",1998,,,
9/30/1998,970,"Rio Grande at San Felipe, NM",1998,,,
10/1/1998,1160,"Rio Grande at San Felipe, NM",1998,,,
10/2/1998,1080,"Rio Grande at San Felipe, NM",1998,,,
10/3/1998,927,"Rio Grande at San Felipe, NM",1998,,,
10/4/1998,916,"Rio Grande at San Felipe, NM",1998,,,
10/5/1998,885,"Rio Grande at San Felipe, NM",1998,,,
10/6/1998,830,"Rio Grande at San Felipe, NM",1998,,,
10/7/1998,828,"Rio Grande at San Felipe, NM",1998,,,
10/8/1998,834,"Rio Grande at San Felipe, NM",1998,,,
10/9/1998,836,"Rio Grande at San Felipe, NM",1998,,,
10/10/1998,842,"Rio Grande at San Felipe, NM",1998,,,
10/11/1998,835,"Rio Grande at San Felipe, NM",1998,,,
10/12/1998,822,"Rio Grande at San Felipe, NM",1998,,,
10/13/1998,792,"Rio Grande at San Felipe, NM",1998,,,
10/14/1998,793,"Rio Grande at San Felipe, NM",1998,,,
10/15/1998,782,"Rio Grande at San Felipe, NM",1998,,,
10/16/1998,762,"Rio Grande at San Felipe, NM",1998,,,
10/17/1998,765,"Rio Grande at San Felipe, NM",1998,,,
10/18/1998,771,"Rio Grande at San Felipe, NM",1998,,,
10/19/1998,777,"Rio Grande at San Felipe, NM",1998,,,
10/20/1998,769,"Rio Grande at San Felipe, NM",1998,,,
10/21/1998,763,"Rio Grande at San Felipe, NM",1998,,,
10/22/1998,853,"Rio Grande at San Felipe, NM",1998,,,
10/23/1998,809,"Rio Grande at San Felipe, NM",1998,,,
10/24/1998,730,"Rio Grande at San Felipe, NM",1998,,,
10/25/1998,713,"Rio Grande at San Felipe, NM",1998,,,
10/26/1998,684,"Rio Grande at San Felipe, NM",1998,,,
10/27/1998,837,"Rio Grande at San Felipe, NM",1998,,,
10/28/1998,1110,"Rio Grande at San Felipe, NM",1998,,,
10/29/1998,1010,"Rio Grande at San Felipe, NM",1998,,,
10/30/1998,951,"Rio Grande at San Felipe, NM",1998,,,
10/31/1998,1020,"Rio Grande at San Felipe, NM",1998,,,
11/1/1998,988,"Rio Grande at San Felipe, NM",1998,,,
11/2/1998,910,"Rio Grande at San Felipe, NM",1998,,,
11/3/1998,1220,"Rio Grande at San Felipe, NM",1998,,,
11/4/1998,1220,"Rio Grande at San Felipe, NM",1998,,,
11/5/1998,1190,"Rio Grande at San Felipe, NM",1998,,,
11/6/1998,963,"Rio Grande at San Felipe, NM",1998,,,
11/7/1998,761,"Rio Grande at San Felipe, NM",1998,,,
11/8/1998,752,"Rio Grande at San Felipe, NM",1998,,,
11/9/1998,776,"Rio Grande at San Felipe, NM",1998,,,
11/10/1998,802,"Rio Grande at San Felipe, NM",1998,,,
11/11/1998,693,"Rio Grande at San Felipe, NM",1998,,,
11/12/1998,695,"Rio Grande at San Felipe, NM",1998,,,
11/13/1998,693,"Rio Grande at San Felipe, NM",1998,,,
11/14/1998,692,"Rio Grande at San Felipe, NM",1998,,,
11/15/1998,692,"Rio Grande at San Felipe, NM",1998,,,
11/16/1998,692,"Rio Grande at San Felipe, NM",1998,,,
11/17/1998,715,"Rio Grande at San Felipe, NM",1998,,,
11/18/1998,748,"Rio Grande at San Felipe, NM",1998,,,
11/19/1998,750,"Rio Grande at San Felipe, NM",1998,,,
11/20/1998,749,"Rio Grande at San Felipe, NM",1998,,,
11/21/1998,750,"Rio Grande at San Felipe, NM",1998,,,
11/22/1998,750,"Rio Grande at San Felipe, NM",1998,,,
11/23/1998,727,"Rio Grande at San Felipe, NM",1998,,,
11/24/1998,679,"Rio Grande at San Felipe, NM",1998,,,
11/25/1998,674,"Rio Grande at San Felipe, NM",1998,,,
11/26/1998,672,"Rio Grande at San Felipe, NM",1998,,,
11/27/1998,705,"Rio Grande at San Felipe, NM",1998,,,
11/28/1998,765,"Rio Grande at San Felipe, NM",1998,,,
11/29/1998,771,"Rio Grande at San Felipe, NM",1998,,,
11/30/1998,767,"Rio Grande at San Felipe, NM",1998,,,
12/1/1998,769,"Rio Grande at San Felipe, NM",1998,,,
12/2/1998,762,"Rio Grande at San Felipe, NM",1998,,,
12/3/1998,741,"Rio Grande at San Felipe, NM",1998,,,
12/4/1998,742,"Rio Grande at San Felipe, NM",1998,,,
12/5/1998,743,"Rio Grande at San Felipe, NM",1998,,,
12/6/1998,743,"Rio Grande at San Felipe, NM",1998,,,
12/7/1998,733,"Rio Grande at San Felipe, NM",1998,,,
12/8/1998,682,"Rio Grande at San Felipe, NM",1998,,,
12/9/1998,681,"Rio Grande at San Felipe, NM",1998,,,
12/10/1998,650,"Rio Grande at San Felipe, NM",1998,,,
12/11/1998,598,"Rio Grande at San Felipe, NM",1998,,,
12/12/1998,594,"Rio Grande at San Felipe, NM",1998,,,
12/13/1998,592,"Rio Grande at San Felipe, NM",1998,,,
12/14/1998,642,"Rio Grande at San Felipe, NM",1998,,,
12/15/1998,744,"Rio Grande at San Felipe, NM",1998,,,
12/16/1998,745,"Rio Grande at San Felipe, NM",1998,,,
12/17/1998,751,"Rio Grande at San Felipe, NM",1998,,,
12/18/1998,742,"Rio Grande at San Felipe, NM",1998,,,
12/19/1998,721,"Rio Grande at San Felipe, NM",1998,,,
12/20/1998,726,"Rio Grande at San Felipe, NM",1998,,,
12/21/1998,738,"Rio Grande at San Felipe, NM",1998,,,
12/22/1998,776,"Rio Grande at San Felipe, NM",1998,,,
12/23/1998,778,"Rio Grande at San Felipe, NM",1998,,,
12/24/1998,752,"Rio Grande at San Felipe, NM",1998,,,
12/25/1998,707,"Rio Grande at San Felipe, NM",1998,,,
12/26/1998,707,"Rio Grande at San Felipe, NM",1998,,,
12/27/1998,707,"Rio Grande at San Felipe, NM",1998,,,
12/28/1998,705,"Rio Grande at San Felipe, NM",1998,,,
12/29/1998,705,"Rio Grande at San Felipe, NM",1998,,,
12/30/1998,713,"Rio Grande at San Felipe, NM",1998,,,
12/31/1998,748,"Rio Grande at San Felipe, NM",1998,,,
1/1/1999,752,"Rio Grande at San Felipe, NM",1999,,,
1/2/1999,749,"Rio Grande at San Felipe, NM",1999,,,
1/3/1999,750,"Rio Grande at San Felipe, NM",1999,,,
1/4/1999,777,"Rio Grande at San Felipe, NM",1999,,,
1/5/1999,862,"Rio Grande at San Felipe, NM",1999,,,
1/6/1999,864,"Rio Grande at San Felipe, NM",1999,,,
1/7/1999,852,"Rio Grande at San Felipe, NM",1999,,,
1/8/1999,836,"Rio Grande at San Felipe, NM",1999,,,
1/9/1999,832,"Rio Grande at San Felipe, NM",1999,,,
1/10/1999,832,"Rio Grande at San Felipe, NM",1999,,,
1/11/1999,833,"Rio Grande at San Felipe, NM",1999,,,
1/12/1999,832,"Rio Grande at San Felipe, NM",1999,,,
1/13/1999,832,"Rio Grande at San Felipe, NM",1999,,,
1/14/1999,846,"Rio Grande at San Felipe, NM",1999,,,
1/15/1999,885,"Rio Grande at San Felipe, NM",1999,,,
1/16/1999,886,"Rio Grande at San Felipe, NM",1999,,,
1/17/1999,887,"Rio Grande at San Felipe, NM",1999,,,
1/18/1999,885,"Rio Grande at San Felipe, NM",1999,,,
1/19/1999,886,"Rio Grande at San Felipe, NM",1999,,,
1/20/1999,886,"Rio Grande at San Felipe, NM",1999,,,
1/21/1999,890,"Rio Grande at San Felipe, NM",1999,,,
1/22/1999,883,"Rio Grande at San Felipe, NM",1999,,,
1/23/1999,862,"Rio Grande at San Felipe, NM",1999,,,
1/24/1999,860,"Rio Grande at San Felipe, NM",1999,,,
1/25/1999,816,"Rio Grande at San Felipe, NM",1999,,,
1/26/1999,804,"Rio Grande at San Felipe, NM",1999,,,
1/27/1999,860,"Rio Grande at San Felipe, NM",1999,,,
1/28/1999,863,"Rio Grande at San Felipe, NM",1999,,,
1/29/1999,884,"Rio Grande at San Felipe, NM",1999,,,
1/30/1999,929,"Rio Grande at San Felipe, NM",1999,,,
1/31/1999,929,"Rio Grande at San Felipe, NM",1999,,,
2/1/1999,925,"Rio Grande at San Felipe, NM",1999,,,
2/2/1999,903,"Rio Grande at San Felipe, NM",1999,,,
2/3/1999,896,"Rio Grande at San Felipe, NM",1999,,,
2/4/1999,818,"Rio Grande at San Felipe, NM",1999,,,
2/5/1999,762,"Rio Grande at San Felipe, NM",1999,,,
2/6/1999,807,"Rio Grande at San Felipe, NM",1999,,,
2/7/1999,807,"Rio Grande at San Felipe, NM",1999,,,
2/8/1999,840,"Rio Grande at San Felipe, NM",1999,,,
2/9/1999,904,"Rio Grande at San Felipe, NM",1999,,,
2/10/1999,907,"Rio Grande at San Felipe, NM",1999,,,
2/11/1999,900,"Rio Grande at San Felipe, NM",1999,,,
2/12/1999,871,"Rio Grande at San Felipe, NM",1999,,,
2/13/1999,836,"Rio Grande at San Felipe, NM",1999,,,
2/14/1999,837,"Rio Grande at San Felipe, NM",1999,,,
2/15/1999,838,"Rio Grande at San Felipe, NM",1999,,,
2/16/1999,827,"Rio Grande at San Felipe, NM",1999,,,
2/17/1999,814,"Rio Grande at San Felipe, NM",1999,,,
2/18/1999,815,"Rio Grande at San Felipe, NM",1999,,,
2/19/1999,813,"Rio Grande at San Felipe, NM",1999,,,
2/20/1999,814,"Rio Grande at San Felipe, NM",1999,,,
2/21/1999,813,"Rio Grande at San Felipe, NM",1999,,,
2/22/1999,819,"Rio Grande at San Felipe, NM",1999,,,
2/23/1999,730,"Rio Grande at San Felipe, NM",1999,,,
2/24/1999,658,"Rio Grande at San Felipe, NM",1999,,,
2/25/1999,856,"Rio Grande at San Felipe, NM",1999,,,
2/26/1999,877,"Rio Grande at San Felipe, NM",1999,,,
2/27/1999,846,"Rio Grande at San Felipe, NM",1999,,,
2/28/1999,841,"Rio Grande at San Felipe, NM",1999,,,
3/1/1999,815,"Rio Grande at San Felipe, NM",1999,,,
3/2/1999,780,"Rio Grande at San Felipe, NM",1999,,,
3/3/1999,750,"Rio Grande at San Felipe, NM",1999,,,
3/4/1999,738,"Rio Grande at San Felipe, NM",1999,,,
3/5/1999,737,"Rio Grande at San Felipe, NM",1999,,,
3/6/1999,734,"Rio Grande at San Felipe, NM",1999,,,
3/7/1999,738,"Rio Grande at San Felipe, NM",1999,,,
3/8/1999,743,"Rio Grande at San Felipe, NM",1999,,,
3/9/1999,791,"Rio Grande at San Felipe, NM",1999,,,
3/10/1999,795,"Rio Grande at San Felipe, NM",1999,,,
3/11/1999,783,"Rio Grande at San Felipe, NM",1999,,,
3/12/1999,730,"Rio Grande at San Felipe, NM",1999,,,
3/13/1999,727,"Rio Grande at San Felipe, NM",1999,,,
3/14/1999,729,"Rio Grande at San Felipe, NM",1999,,,
3/15/1999,750,"Rio Grande at San Felipe, NM",1999,,,
3/16/1999,791,"Rio Grande at San Felipe, NM",1999,,,
3/17/1999,794,"Rio Grande at San Felipe, NM",1999,,,
3/18/1999,810,"Rio Grande at San Felipe, NM",1999,,,
3/19/1999,782,"Rio Grande at San Felipe, NM",1999,,,
3/20/1999,753,"Rio Grande at San Felipe, NM",1999,,,
3/21/1999,752,"Rio Grande at San Felipe, NM",1999,,,
3/22/1999,748,"Rio Grande at San Felipe, NM",1999,,,
3/23/1999,761,"Rio Grande at San Felipe, NM",1999,,,
3/24/1999,776,"Rio Grande at San Felipe, NM",1999,,,
3/25/1999,807,"Rio Grande at San Felipe, NM",1999,,,
3/26/1999,857,"Rio Grande at San Felipe, NM",1999,,,
3/27/1999,904,"Rio Grande at San Felipe, NM",1999,,,
3/28/1999,902,"Rio Grande at San Felipe, NM",1999,,,
3/29/1999,896,"Rio Grande at San Felipe, NM",1999,,,
3/30/1999,874,"Rio Grande at San Felipe, NM",1999,,,
3/31/1999,872,"Rio Grande at San Felipe, NM",1999,,,
4/1/1999,884,"Rio Grande at San Felipe, NM",1999,,,
4/2/1999,893,"Rio Grande at San Felipe, NM",1999,,,
4/3/1999,894,"Rio Grande at San Felipe, NM",1999,,,
4/4/1999,907,"Rio Grande at San Felipe, NM",1999,,,
4/5/1999,885,"Rio Grande at San Felipe, NM",1999,,,
4/6/1999,807,"Rio Grande at San Felipe, NM",1999,,,
4/7/1999,826,"Rio Grande at San Felipe, NM",1999,,,
4/8/1999,875,"Rio Grande at San Felipe, NM",1999,,,
4/9/1999,895,"Rio Grande at San Felipe, NM",1999,,,
4/10/1999,905,"Rio Grande at San Felipe, NM",1999,,,
4/11/1999,900,"Rio Grande at San Felipe, NM",1999,,,
4/12/1999,883,"Rio Grande at San Felipe, NM",1999,,,
4/13/1999,845,"Rio Grande at San Felipe, NM",1999,,,
4/14/1999,841,"Rio Grande at San Felipe, NM",1999,,,
4/15/1999,842,"Rio Grande at San Felipe, NM",1999,,,
4/16/1999,836,"Rio Grande at San Felipe, NM",1999,,,
4/17/1999,820,"Rio Grande at San Felipe, NM",1999,,,
4/18/1999,815,"Rio Grande at San Felipe, NM",1999,,,
4/19/1999,802,"Rio Grande at San Felipe, NM",1999,,,
4/20/1999,792,"Rio Grande at San Felipe, NM",1999,,,
4/21/1999,811,"Rio Grande at San Felipe, NM",1999,,,
4/22/1999,848,"Rio Grande at San Felipe, NM",1999,,,
4/23/1999,866,"Rio Grande at San Felipe, NM",1999,,,
4/24/1999,917,"Rio Grande at San Felipe, NM",1999,,,
4/25/1999,967,"Rio Grande at San Felipe, NM",1999,,,
4/26/1999,1040,"Rio Grande at San Felipe, NM",1999,,,
4/27/1999,1060,"Rio Grande at San Felipe, NM",1999,,,
4/28/1999,1030,"Rio Grande at San Felipe, NM",1999,,,
4/29/1999,1040,"Rio Grande at San Felipe, NM",1999,,,
4/30/1999,1160,"Rio Grande at San Felipe, NM",1999,,,
5/1/1999,1500,"Rio Grande at San Felipe, NM",1999,,,
5/2/1999,2170,"Rio Grande at San Felipe, NM",1999,,,
5/3/1999,2760,"Rio Grande at San Felipe, NM",1999,,,
5/4/1999,2860,"Rio Grande at San Felipe, NM",1999,,,
5/5/1999,3070,"Rio Grande at San Felipe, NM",1999,,,
5/6/1999,2820,"Rio Grande at San Felipe, NM",1999,,,
5/7/1999,2570,"Rio Grande at San Felipe, NM",1999,,,
5/8/1999,2210,"Rio Grande at San Felipe, NM",1999,,,
5/9/1999,2100,"Rio Grande at San Felipe, NM",1999,,,
5/10/1999,2390,"Rio Grande at San Felipe, NM",1999,,,
5/11/1999,2700,"Rio Grande at San Felipe, NM",1999,,,
5/12/1999,2570,"Rio Grande at San Felipe, NM",1999,,,
5/13/1999,2630,"Rio Grande at San Felipe, NM",1999,,,
5/14/1999,2820,"Rio Grande at San Felipe, NM",1999,,,
5/15/1999,2820,"Rio Grande at San Felipe, NM",1999,,,
5/16/1999,3060,"Rio Grande at San Felipe, NM",1999,,,
5/17/1999,3540,"Rio Grande at San Felipe, NM",1999,,,
5/18/1999,3850,"Rio Grande at San Felipe, NM",1999,,,
5/19/1999,3930,"Rio Grande at San Felipe, NM",1999,,,
5/20/1999,3960,"Rio Grande at San Felipe, NM",1999,,,
5/21/1999,4060,"Rio Grande at San Felipe, NM",1999,,,
5/22/1999,4300,"Rio Grande at San Felipe, NM",1999,,,
5/23/1999,4450,"Rio Grande at San Felipe, NM",1999,,,
5/24/1999,4570,"Rio Grande at San Felipe, NM",1999,,,
5/25/1999,4120,"Rio Grande at San Felipe, NM",1999,,,
5/26/1999,4370,"Rio Grande at San Felipe, NM",1999,,,
5/27/1999,5110,"Rio Grande at San Felipe, NM",1999,,,
5/28/1999,5240,"Rio Grande at San Felipe, NM",1999,,,
5/29/1999,5480,"Rio Grande at San Felipe, NM",1999,,,
5/30/1999,5510,"Rio Grande at San Felipe, NM",1999,,,
5/31/1999,5480,"Rio Grande at San Felipe, NM",1999,,,
6/1/1999,5130,"Rio Grande at San Felipe, NM",1999,,,
6/2/1999,4650,"Rio Grande at San Felipe, NM",1999,,,
6/3/1999,4600,"Rio Grande at San Felipe, NM",1999,,,
6/4/1999,4520,"Rio Grande at San Felipe, NM",1999,,,
6/5/1999,4180,"Rio Grande at San Felipe, NM",1999,,,
6/6/1999,3860,"Rio Grande at San Felipe, NM",1999,,,
6/7/1999,3600,"Rio Grande at San Felipe, NM",1999,,,
6/8/1999,3340,"Rio Grande at San Felipe, NM",1999,,,
6/9/1999,3130,"Rio Grande at San Felipe, NM",1999,,,
6/10/1999,2940,"Rio Grande at San Felipe, NM",1999,,,
6/11/1999,2940,"Rio Grande at San Felipe, NM",1999,,,
6/12/1999,3000,"Rio Grande at San Felipe, NM",1999,,,
6/13/1999,3210,"Rio Grande at San Felipe, NM",1999,,,
6/14/1999,3420,"Rio Grande at San Felipe, NM",1999,,,
